index,preprocessedText
1627,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t t t t t collabor advanc integr collabor skill work togeth achiev a common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng 6 1 t t t t t t t t
1628,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu context includ skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t commun well develop profession appropri commun skill includ a highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t
1629,legal knowledg An advanc integr understand a complex bodi legal knowledg includ australian legal system social justic cultur intern context principl valu ethic practic contemporari develop law it profession practic 1 0 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t
1630,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil a identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t t t t t commun well develop profession appropri commun skill includ a highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t
1631,critic analysi evalu expertis analys legal issu critic strateg creativ includ abil independ identifi reflect legal problem concept theori synthesis complex inform appli specialis cognit creativ skill reason gener appropri theoret practic respons problem question law 3 1 research skill advanc specialis research technic skill necessari independ identifi research evalu complex factual legal polici issu interpret theoret proposit make appropri choic the applic legal methodolog establish theori specialis bodi legal knowledg the context legal decis make analysi complex legal issu 4 1 t t t t commun expert specialis profession commun skill includ highli effect use the english languag advanc abil respect inform analys report persuad appli convent legal draft practic academ write profession commun 5 1 t t t t t t t t
1632,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 commun collabor effect appropri profession commun skill includ highli effect use english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t self manag A high level autonomi account profession the abil implement appropri self manag lifelong learn strategi includ initi self direct work learn judgment respons self ass skill person wellb appropri use feedback a capac adapt and embrac chang 6 0 t t t t t t t t
1633,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil a identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t t t t t commun well develop profession appropri commun skill includ a highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t
1634,
1635,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 commun well develop profession appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t collabor advanc integr collabor skill work togeth achiev a common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng 6 1 t t t t t t t t
1636,
1637,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis 4 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t
1638,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis 4 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t
1639,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu context includ skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 commun well develop profession appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t collabor advanc integr collabor skill work togeth achiev a common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng 6 1 t t t t t t t t
1640,legal knowledg An advanc integr understand complex bodi legal knowledg includ a the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil a identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 t t t t research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t t t t t
1641,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis 4 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t
1642,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil a identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t t t t t self manag A high level autonomi account profession the abil implement appropri self manag life long learn strategi includ a An abil initi self direct work learn b well develop judgment respons c the abil support person profession develop i self ass skill person wellb ii make appropri use feedback A capac adapt and embrac chang 8 1 t t t t t t t t
1643,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 commun well develop profession appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t collabor advanc integr collabor skill work togeth achiev a common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng 6 1 t t t t t t t t
1644,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis 4 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t
1645,ethic profession respons An advanc integr capac valu promot honesti integr account public servic ethic standard includ understand approach ethic decis make rule profession respons abil reflect upon respond ethic challeng practic a develop abil engag the profess law exercis profession judgment 2 0 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil to respond appropri 5 0 t t t t t t t t
1646,
1647,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu context includ skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 commun well develop profession appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t collabor advanc integr collabor skill work togeth achiev a common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng 6 1 t t t t t t t t
1648,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul legal issu context includ skill critic read write b appli reason research gener appropri respons c engag critic analysi make reason choic amongst altern think creativ approach legal issu gener appropri respons law 3 1 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu law 4 1 commun effect appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil commun inform analys report persuad c An abil strateg select appropri medium messag d tan abil ass messag receiv alter commun strategi accordingli e An abil be respons adapt the perspect collabor client counter parti other law 5 1 t t t t t t t t collabor effect appropri collabor skill work togeth achiev common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng d An abil be respons adapt the perspect collabor client counter parti other law 6 1 t t t t t t t t
1649,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul legal issu context includ skill critic read write b appli reason research gener appropri respons c engag critic analysi make reason choic amongst altern think creativ approach legal issu gener appropri respons law 3 1 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu law 4 1 commun effect appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil commun inform analys report persuad c An abil strateg select appropri medium messag d tan abil ass messag receiv alter commun strategi accordingli e An abil be respons adapt the perspect collabor client counter parti other law 5 1 t t t t t t t t collabor effect appropri collabor skill work togeth achiev common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng d An abil be respons adapt the perspect collabor client counter parti other law 6 1 t t t t t t t t
1650,legal knowledg An advanc integr understand a complex bodi legal knowledg includ australian legal system social justic cultur intern context principl valu ethic practic contemporari develop law it profession practic 1 0 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis 4 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t self manag A high level autonomi account profession the abil implement appropri self manag lifelong learn strategi includ initi self direct work learn judgment respons self ass skill person wellb appropri use feedback a capac adapt and embrac chang 6 0 t t t t t t t t
1651,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul legal issu context includ skill critic read write b appli reason research gener appropri respons c engag critic analysi make reason choic amongst altern think creativ approach legal issu gener appropri respons law 3 1 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu law 4 1 commun effect appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil commun inform analys report persuad c An abil strateg select appropri medium messag d tan abil ass messag receiv alter commun strategi accordingli e An abil be respons adapt the perspect collabor client counter parti other law 5 1 t t t t t t t t collabor effect appropri collabor skill work togeth achiev common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng d An abil be respons adapt the perspect collabor client counter parti other law 6 1 t t t t t t t t
1652,legal knowledg An advanc integr understand a complex bodi legal knowledg includ australian legal system impact histor ongo anglo australian law social justic cultur intern context principl valu ethic practic contemporari develop law it profession practic 1 1 critic analysi evalu expertis analys legal issu critic strateg creativ includ abil independ identifi reflect legal problem concept theori synthesis complex inform appli specialis cognit creativ skill reason gener appropri theoret practic respons problem question law 3 1 research skill advanc specialis research technic skill necessari independ identifi research evalu complex factual legal polici issu interpret theoret proposit make appropri choic the applic legal methodolog establish theori specialis bodi legal knowledg the context legal decis make analysi complex legal issu 4 1 t t t t t t t t commun expert specialis profession commun skill includ highli effect use the english languag advanc abil respect inform analys report persuad appli convent legal draft practic academ write profession commun 5 1 t t t t t t t t
1653,legal knowledg A coher understand fundament area legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact the principl valu justic ethic practic lawyer role law 1 1 ethic profession respons A capac valu promot honesti integr account public servic ethic standard includ An understand approach ethic decis make profession respons b An abil recognis reflect upon respond ethic issu like aris profession context way evid profession judgment promot justic serv the commun c An abil reflect engag construct diver practic law 2 1 commun effect appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil commun inform analys report persuad c An abil strateg select appropri medium messag d tan abil ass messag receiv alter commun strategi accordingli e An abil be respons adapt the perspect collabor client counter parti other law 5 1 t t t t t t t t collabor effect appropri collabor skill work togeth achiev common goal group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng d An abil be respons adapt the perspect collabor client counter parti and other law 6 1 t t t t t t t t
1654,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis 4 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t
1655,legal knowledg A coher understand fundament area legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris the law oper includ cultur awar social justic polici c the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact the principl valu justic ethic practic lawyer role law 1 1 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu law 4 1 commun effect appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil commun inform analys report persuad c An abil strateg select appropri medium messag d tan abil ass messag receiv alter commun strategi accordingli e An abil be respons adapt the perspect collabor client counter parti other law 5 1 t t t t t t t t collabor effect appropri collabor skill work togeth achiev common goal group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor c A capac develop strategi success negoti group challeng d An abil be respons adapt the perspect collabor client counter parti other law 6 1 t t t t t t t t
1656,legal knowledg An advanc integr understand a complex bodi legal knowledg includ australian legal system social justic cultur intern context principl valu ethic practic contemporari develop law it profession practic 1 0 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t
1657,legal knowledg An advanc integr understand a complex bodi legal knowledg includ australian legal system social justic cultur intern context principl valu ethic practic contemporari develop law it profession practic 1 0 ethic profession respons An advanc integr capac valu promot honesti integr account public servic ethic standard includ understand approach ethic decis make rule profession respons abil reflect upon respond ethic challeng practic a develop abil engag profess law exercis profession judgment 2 0 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 t t t t t t t t self manag A high level autonomi account profession the abil implement appropri self manag lifelong learn strategi includ initi self direct work learn judgment respons self ass skill person wellb appropri use feedback a capac adapt to and embrac chang 6 0 t t t t t t t t
1658,critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis 4 0 t t t t commun collabor effect appropri profession commun skill includ highli effect use the english languag abil inform analys report persuad use appropri medium messag an abil respond appropri 5 0 t t t t t t t t
1659,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 ethic profession respons An advanc integr capac valu promot honesti integr cultur respect account public servic ethic standard includ An understand approach ethic decis make b An understand the rule profession respons c An abil reflect upon respond ethic challeng practic A develop abil engag the profess law exercis profession judgment e An abil reflect engag construct diver practic 2 1 critic analysi evalu A capac think critic strateg creativ includ abil a identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 t t t t t t t t commun well develop profession appropri commun skill includ a highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri and e An abil to respond respect 5 1 t t t t t t t t
1660,legal knowledg An advanc integr understand a complex bodi legal knowledg includ australian legal system social justic cultur intern context principl valu ethic practic contemporari develop law it profession practic 1 0 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu appli reason research gener appropri theoret practic respons demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 0 t t t t research skill well develop cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis 4 0 t t t t t t t t
1661,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 ethic profession respons An advanc integr capac valu promot honesti integr cultur respect account public servic ethic standard includ An understand approach ethic decis make b An understand the rule profession respons c An abil reflect upon respond ethic challeng practic A develop abil engag the profess law exercis profession judgment e An abil reflect engag construct diver practic 2 1 critic analysi evalu A capac think critic strateg creativ includ abil a identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 t t t t t t t t commun well develop profession appropri commun skill includ a highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri and e An abil to respond respect 5 1 t t t t t t t t
1662,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin process colonis ongo impact e contemporari develop law it profession practic 1 1 ethic profession respons An advanc integr capac valu promot honesti integr cultur respect account public servic ethic standard includ An understand approach ethic decis make b An understand the rule profession respons c An abil reflect upon respond ethic challeng practic A develop abil engag the profess law exercis profession judgment e An abil reflect engag construct diver practic 2 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari to justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t t t t t indigen profession capabl A well develop capac a To work indigen peopl a profession context b To respect recognis advoc indigen strength self determin c To acknowledg respect indigen knowledg To understand the impact colonis specif histor ongo racism the econom impact dispossess result social econom exclus e To identifi challeng the deficit narr and bias anglo australian law toward indigen australian 7 1 t t t t t t t t
1663,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil a identifi articul complex legal issu context includ skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t t t t t indigen profession capabl A well develop capac a To work indigen peopl a profession context b To respect recognis advoc indigen strength self determin c To acknowledg respect indigen knowledg To understand the impact colonis specif histor ongo racism the econom impact dispossess result social econom exclus e To identifi challeng the deficit narr bias anglo australian law toward indigen australian 7 1 t t t t t t t t
1664,legal knowledg An advanc integr understand a complex bodi legal knowledg includ australian legal system impact histor ongo anglo australian law social justic cultur intern context principl valu ethic practic contemporari develop law it profession practic 1 1 ethic profession respons A specialis understand relev approach ethic decis make legal practic advanc level knowledg the rule profession respons the abil respond independ ethic challeng practic exercis profession judgment promot honesti integr cultur respect account public servic ethic standard the practic law 2 1 critic analysi evalu expertis analys legal issu critic strateg creativ includ abil independ identifi reflect legal problem concept theori synthesis complex inform appli specialis cognit creativ skill reason gener appropri theoret practic respons problem question law 3 1 t t t t t t t t commun expert specialis profession commun skill includ highli effect use the english languag an advanc abil respect inform analys report persuad appli convent legal draft practic academ write profession commun 5 1 t t t t t t t t
1665,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 ethic profession respons An advanc integr capac valu promot honesti integr cultur respect account public servic ethic standard includ An understand approach ethic decis make b An understand the rule profession respons c An abil reflect upon respond ethic challeng practic A develop abil engag the profess law exercis profession judgment e An abil reflect engag construct diver practic 2 1 critic analysi evalu A capac think critic strateg creativ includ abil identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 t t t t commun well develop profession appropri commun skill includ highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t collabor advanc integr collabor skill work togeth achiev a common goal a group learn environ the workplac includ a An abil give receiv feedback b appropri profession interperson skill work collabor and c A capac develop strategi to success negoti group challeng 6 1 t t t t t t t t
1666,legal knowledg An advanc integr understand complex bodi legal knowledg includ the australian coloni post coloni legal system intern compar context theoret technic knowledg b the broader context within legal issu aris law oper includ cultur awar social justic polici c the principl valu justic ethic practic lawyer role the impact anglo australian law indigen peopl includ histor origin the process colonis ongo impact e contemporari develop law it profession practic 1 1 critic analysi evalu A capac think critic strateg creativ includ abil a identifi articul complex legal issu context includ the skill critic read write b appli reason research gener appropri theoret practic respons c demonstr sophist cognit creativ skill approach complex legal issu gener appropri respons 3 1 research skill specialist cognit practic skill necessari identifi research evalu synthesis relev factual legal polici issu includ abil a demonstr intellectu practic skill necessari justifi interpret theoret proposit legal methodolog conclus profession decis b appli ethic research practic 4 1 t t t t t t t t commun well develop profession appropri commun skill includ a highli effect use the english languag convey legal idea view differ diver audienc environ b An abil inform analys report persuad c An abil strateg select appropri medium messag A cognis advanc commun technolog willing adopt appropri e An abil respond respect 5 1 t t t t t t t t
