index,preprocessedText
2256,solv simpl sub system design problem use fundament principl electron system appli circuit theori the analysi design basic DC AC electr circuit recognis correctli appli electr magnet field theori simpl applic design construct test troubleshoot basic circuit use basic laboratori test equip or simul
2257,analys design implement programm digit system base a user requir specif investig advanc digit system architectur demonstr depth understand analysi design implement advanc digit hardwar medium scale comput system build block level utilis comput aid design includ the use vhdl verilog specif simul programm fpga implement technolog regist transfer level data path control unit
2258,show compet use write applic program posix compliant C is appli a unix oper system illustr basic principl design implement oper system creat an experiment analysi report solv quantit qualit problem relat understand oper system design use identifi the basic principl real time system analysi understand linux system
2259,design combin sequenti logic circuit implement evalu logic circuit use appropri softwar tool analys digit logic circuit design implement programm logic devic microcontrol relat input output compon identifi basic assembl program techniqu construct implement basic assembl program write evalu assembl program use appropri softwar tool
2260,evalu theori digit forens understand structur forens evid implement forens sound digit secur practic industri demonstr compet appli industri standard forens analysi techniqu
2261,design write test varieti softwar modul found modern embed system a hardwar abstract layer data structur interrupt servic routin design write test embed applic is modular hierarch respons real time requir tightli constrain time size cost utilis varieti softwar tool write execut test embed softwar applic test softwar perform an embed system select use appropri laboratori equip research evalu knowledg mani sourc
2262,describ factor affect architectur context requir includ stakehold their interest architectur qualiti busi requir usag scenario develop refin multipl view softwar system architectur base conceptu execut implement architectur understand the key issu choos implement architectur pattern includ perform test secur usabl maintain reliabl qualiti reason altern architectur design satisfi system qualiti attribut develop a complet softwar architectur a propos solut a realist industri problem
2263,design develop test program C program languag solv problem relat collect process store data identifi explain use work program tool compil linker debugg standard librari oper system function support program execut demonstr understand the abil follow profession program practic align industri expect commun effect collabor a a team member solv complex problem use C program languag
2264,establish load build complianc australian standard appli theori algorithm use develop frame analysi softwar matrix method analysi model structur prepar comput model load bear structur framework perform linear elast analys static load model 2D 3D framework structur interpret comput output
2265,independ a part a team identifi appli relev numer problem solv methodolog ensur all aspect problem solv techniqu soundli base fundament principl conceptu altern approach evalu potenti outcom appropri criterion present the result the project a succinct cogent form suitabl illustr appropri
2266,analys evalu relationship activ public privat transport user differ form transport infrastructur vehicl differ transport mode plan a sustain transport system appli basic terminolog empir data analysi model concept transport plan traffic engin practic effect manag transport system examin interact land use develop transport infrastructur suppli demand well overal traffic oper develop transport manag plan the commun
2267,analys design structur steel tension member compress member beam beam column the design capac bolt fillet weld accord the requir as4100 as1170 0 appli knowledg timber materi behaviour suppli materi properti analys design timber element moment shear bear deflect beam combin action nail bolt type 1 connect durabl design accord the requir as1720 1 as1170 0
2268,explain distribut movement the water the earth the atmospher the surfac the land groundwat system appli hydraul hydrolog method model engin problem in an integr way select altern predict hydraul hydrolog phenomenon
2269,understand concept failur soil appli analysi soil mass critic apprais problem to decid analysi be use identifi limit design approach carri appropri solut valid appli appropri numer analyt procedur design geotechn engin structur ass differenti requir field work associ subsurfac investig
2270,discus behaviour design RC beam slab column psc beam both servic strength appli limit state design philosophi australian standard as3600 2018 structur design discus materi properti concret reinforc prestress steel discus behaviour RC flexur member servic strength ultim RC beam slab column as3600 2018 strength ultim appli as3600 2018 analysi design detail psc flexur member for servic strength
2271,identifi analys factor contribut properti construct materi structur civil engin design predict the behaviour construct materi synthesis appropri solut select materi address specif sustain environ servic life criterion appli australian standard test method the test construct materi reflect the lifecycl segment a construct project develop a construct materi specif debrief solut prescript perform base requir an engin team
2272,acquir awar environment issu relev civil engin relat activ reinforc implic certain process a construct within natur system demonstr familiar both prevent manag strategi combat water soil air nois pollut identifi concept water pollut control mechan their impact design
2273,analys static determin load bear structur frame truss comput support reaction intern forc moment draw intern action diagram show distribut axial forc shear forc bend moment the structur determin elast deform structur subject a rang appli action includ mechan load temperatur chang foundat settlement construct manufactur imperfect analys static indetermin structur use the forc method the moment distribut method qualit deriv support reaction deform shape intern action diagram a structur diagrammat reason consider compat equilibrium condit
2274,identifi relationship among theori conceptu tool effect manag construct critic analys manag problem construct affect project perform appli concept method or tool learnt manag theori solv problem construct project commun work collabor the success plan construct project
2275,model analys behaviour structur machin compon subject variou load support condit base principl equilibrium materi constitut relationship understand appli concept stress strain analys design structur member machin part axial load shear load bend moment torsion solv practic problem evalu relationship stress strain analys composit beam shaft determin deflect deform load flexur member analys structur member machin part load beyond elast limit inelast plastic case appli problem solv design decis make methodolog design bridg develop commun skill within engin context
2276,determin interpret natur process occur the surfac the earth civil engin design construct applic appli fundament knowledg the behaviour soil an engin materi civil engin project identifi evalu aspect soil behaviour have signific environment impact civil engin project analys solv rang soil relat problem especi involv water flow soil settlement
2277,appli concept equilibrium system can model particl 2D rigid bodi 2D simplifi clarifi mechan problem use free bodi diagram analys simpl static determin structur a beam pin joint truss pin joint frame subject to variou load support condit determin intern action static determin structur draw intern action diagram axial forc afd shear forc sfd bend moment diagram bmd are import design structur member a beam column determin simpl dynam variabl solv simpl dynam problem involv kinemat energi momentum
2278,identifi appli theori practic basic survey skill Be awar use basic survey equip a level theodolit perform calcul reduct observ associ equip ass like error may occur observ method elimin minimis such error use applic modern comput program reduc data plot detail contour plan recognis the role of the profession surveyor and modern develop survey
2279,identifi appli fundament civil environment engin process terminolog develop engin draw use draft techniqu cad softwar defin project plan manag process use microsoft project softwar acknowledg comprehend current standard profession practic associ the design construct civil engin infrastructur appli appropri numer analyt procedur the design civil environment structur infrastructur
2280,analys market industri order identifi opportun innov propos design new product servic relat current opportun analys viabil new product servic develop a busi plan present document commun stakehold a new product servic
2281,collabor engin project team deliv stakehold need commun plan project mileston deliver appli project manag concept a scope assumpt risk mileston cost resourc work breakdown structur manag review small engin project reflect project manag experi conduct post project evalu
2282,analys factor shape econom environ an engin project analys differ financi statement within account system an engin project appli financi analysi techniqu skill a cash flow analysi an engin project evalu impact financi econom inform an engin project ass project viabil reflect the outcom their complex technic analys an engin project ass their learn process
2283,select appli varieti think problem solv approach within engin design process problem definit concept gener prototyp develop a focu innov solut identifi appli appropri system wide requir e g risk ass safeti busi requir etc engin design demonstr justifi applic trade off design process appli profession commun skill to document the full design process plan monitor group work includ manag group dynam self peer evalu
2284,incorpor valu cultur indigen commun consid design process appli basic principl effect commun profession engin context collabor effect team process includ self peer evalu find evalu refer document inform sourc conduct research support engin decis make appli engin design process problem identif formul solut consid social cultur environment respons profession engin practic reflect profession develop experi understand your growth a profession develop plan futur action
2285,appli comput program techniqu solv engin problem design solut engin project use excel spreadsheet matlab program
2286,use appropri research tool interpret philosoph sociolog polit perspect the perspect differ stakehold emerg technolog appli relev theoret framework interrog repres differ aspect the relationship technolog societi the environ propos advoc polici initi regard emerg technolog technolog issu improv outcom a design stakehold
2287,reflect profession experi conduct critic self peer review order plan their profession develop articul both written verbal format develop their profession ident date
2288,review past practic plan prepar futur workplac particip a graduat profession level refin develop approach employ profession engin practic synthesis knowledg workplac cultur organis behaviour develop demonstr effect commun skill appropri profession engin explor issu ethic conduct review own ethic framework review evalu own object outcom understand analys critiqu social context engin practis discus develop strategi mentor teamwork develop model workplac particip which are social respons person reward
2289,
2290,
2291,reflect workplac particip identifi learn outcom review process obtain employ begin develop strategi next employ encount review evalu learn propos tool guid learn develop effect preparatori techniqu demonstr familiar workplac cultur behaviour begin demonstr profession manner describ import aspect engin practic can recognis adopt appropri ethic behaviour develop demonstr effect commun document skill appropri profession engin review extend approach experienti learn relat theoret knowledg gain your studi work have experienc identifi tension person organis wider social issu discus strategi address tension identifi the extens your engin knowledg that you have gain your experi evalu you contribut social wellb sustain appli your engin knowledg review your own your colleagu experi determin it contribut your academ profession person develop to devi strategi to maximis outcom
2292,prepar workplac particip identifi possibl learn outcom develop process obtain employ develop learn propos tool guid learn develop effect preparatori techniqu develop awar workplac cultur behaviour begin develop a profession manner describ import aspect engin practic can recognis adopt appropri ethic behaviour develop demonstr effect commun document skill appropri profession engin develop approach experienti learn prepar relat theoret knowledg have gain studi workplac vice versa identifi tension person organis wider social issu discus strategi address tension identifi extens your engin knowledg that you expect gain your first internship awar possibl contribut social wellb sustain your workplac develop the abil review your own your colleagu experi determin it contribut your academ profession person develop to devi strategi to maximis outcom
2293,
2294,
2295,
2296,demonstr abil evalu problem appli appropri engin innov method tool critiqu compar customis combin innov method tool gener customis decis process identifi evalu balanc relev inform support innov decis formul research question develop appli approach address question predict futur technolog develop identifi relev inform sourc analys inform document find present outcom
2297,appli function system analys engin IT problem definit formul multipl problem contract evalu identifi core conflict element within system be address appli contradict solv techniqu gener innov solut
2298,defin requir solut conjunct the project stakehold demonstr systemat design think process system develop solv problem model prototyp build product accord provid specif work effect a team develop a system solut product or solv problem demonstr continu improv independ a team environ
2299,independ a part team identifi appli relev problem solv methodolog ensur all aspect the project soundli base fundament principl critic review appli relev standard code practic underpin the disciplin collect knowledg use research order identifi investig complex problem design conduct appropri experi other test analys interpret result data formul reliabl conclus identifi constraint uncertainti risk the system conceptu altern approach evalu potenti outcom appropri criterion compet address problem involv uncertainti ambigu
2300,evalu solut well design fit purpos design well construct OO solut specif demonstr a work knowledg list use inherit improv system design construct a gui interfac a specif
2301,demonstr work knowledg the basic construct the object orient languag java be abl complet small program design code softwar system correctli implement solut a small problem defin a specif follow specif design rule comprehend use basic program control construct sequenc select iter comprehend use code implement array the basic sort search algorithm
2302,independ a part team identifi appli relev problem solv methodolog ensur all aspect the project soundli base fundament principl critic review appli relev standard code practic underpin the disciplin collect knowledg use research order identifi investig complex problem design conduct appropri experi other test analys interpret result data formul reliabl conclus identifi constraint uncertainti risk the system conceptu altern approach evalu potenti outcom appropri criterion compet address problem involv uncertainti ambigu
2303,independ a part team identifi appli relev problem solv methodolog ensur all aspect the project soundli base fundament principl critic review appli relev standard code practic underpin the disciplin collect knowledg use research order identifi investig complex problem design conduct appropri experi other test analys interpret result data formul reliabl conclus identifi constraint uncertainti risk the system conceptu altern approach evalu potenti outcom appropri criterion compet address problem involv uncertainti ambigu
2304,independ a part team identifi appli relev problem solv methodolog ensur all aspect the project soundli base fundament principl critic review appli relev standard code practic underpin the disciplin collect knowledg use research order identifi investig complex problem design conduct appropri experi other test analys interpret result data formul reliabl conclus identifi constraint uncertainti risk the system conceptu altern approach evalu potenti outcom appropri criterion compet address problem involv uncertainti ambigu
2305,integr appli skill knowledg gain cours whole judgement includ critic think open end authent engin problem research context the problem identifi sourc inform is lack consid client commun need evalu possibl solut propos solut commun succinctli the project outcom academ rigor format includ use project report oral present plan record monitor collabor use project manag tool demonstr a profession approach run project demonstr an appreci work a project multidisciplinari team includ an apprais own team member contribut
2306,appli inform manag strategi tool product workflow throughout design deliveri phase a build civil engin project describ organis asset project inform requir their relationship context client inform need requir answer deliveri oper asset manag decis commun the process prepar exchang inform requir tender respons a complex digit engin project manag constraint conflict uncertainti support technolog infrastructur profession compet train provis design approach cross enterpris collabor cooper data administr the design deliveri phase a build civil engin project
2307,appli digit engin concept principl explor core enabl digit engin rel data exchang use open data format appli metadata establish common data environ discus the exchang inform stakehold the provid receiv inform key project success evalu digit engin standard includ technic requir tool how are implement infrastructur project analys exampl collabor digit engin method use case studi data reflect the digit engin role the asset lifecycl strateg leadership respons
2308,demonstr knowledg the basic concept terminolog key issu renew energi technolog evalu analys technic advanc renew energi technolog base the understand the oper process perform calcul energi gener consumpt design renew energi project acquir proper technolog a given context undertak ass evalu renew energi system base technic environment econom social criterion demonstr compet the recognit applic altern energi technolog need environment engin practic
2309,
2310,commun collabor work group manag project evalu relev scientif literatur appli resourc the studio project ideat solut design prototyp use current biomed technolog prepar report consist industri standard best practic
2311,commun collabor work group manag project evalu relev scientif literatur appli resourc the studio project learn key laboratori base skill a handl cell tissu run biomed instrument singl cell sequenc undertak bioinformat analysi singl cell sequenc data interpret complex biolog process cancer prepar present report scientif find consist research standard best practic
2312,appli design process system think respond identifi problem u202f demonstr effect collabor commun skill u202fa an effect member leader a team appli technic skill develop model or evalu design u202f use feedback conduct critic self peer team reflect perform improv u202f
2313,develop engin solut solv genuin real world problem use design methodolog activ engag stakehold analys evalu true need engin solut e need find activ shape direct an engin project achiev desir outcom
2314,model analys complex mechan system use concept dynam model method multi rigid bodi system flexibl bodi system appli skill instrument measur signal process vibrat test physic mechan structur system resolv design challeng use vibrat theori experiment method meet appropri design standard critic review analys comput theoret result verifi accuraci applic problem vibrat acoust
2315,analys kinemat kinet complex machin rigid bodi system appli australian standard design analysi mechan system across the design life make decis the suitabl a design recommend improv base the dynam perform mechan system
2316,appli use qualiti method metric standard includ statist process control appli method manufactur autom product process understand appli techniqu modern manufactur manag
2317,ass impact effici energi conserv engin design process includ lifecycl cost appli the law thermodynam analys engin applic design practic engin system base thermodynam principl accord australian standard
2318,design complex machin structur compon strength durabl life analys machin structur compon appli advanc engin mechan mechan materi concept refer appli relev design standard meet minimum safeti design requir appli experiment comput method conjunct theoret method
2319,commun collabor effect profession context analys aspect a workplac cultur identifi they might contribut that workplac identifi respond their profession develop need relat work within australian context
2320,undertak socio technic analysi the select suitabl water wastewat treatment technolog creat requir analysi system design detail design an advanc water wastewat treatment system address practic water treatment process problem select appropri process target pollut includ emerg pollut meet specifi water qualiti requir base the australian standard describ principl membran process water purif desalin wastewat treatment includ gener specif membran problem a foul scale clean pre treatment option membran element system applic use a practic comput base design tool the design brackish seawat revers osmosi plant provid recommend appropri treatment process upgrad water wastewat treatment effici
2321,
2322,
2323,
2324,
2325,understand basic concept social inform network use import metric model character network util softwar tool visual real life network data appli concept techniqu learn class analys network their interest understand behaviour social inform network commun the form technic report
2326,identifi characteris driver increas demand sustain energi sourc understand concept principl sustain energi describ challeng issu differ energi technolog sourc includ fossil renew energi ass trend potenti explain the interact energi sourc evalu socio technic econom environment effect develop recommend appropri sustain energi technolog the futur
2327,undertak discoveri research across broad spectrum disciplin creativ practic need serv creativ brief understand dynam differ stakehold develop sustain workflow manag expect engag deal uncertainti unknown order contribut origin research advanc field identifi risk analys failur a take respons learn past experi work product creativ a challeng test bed a theoret industri locat creativ brief contribut the develop process wider industri engag the ala test bed model new innov creativ technic practic
2328,understand key theoret practic base fundament their disciplin use diver techniqu realis articul well develop concept undertak discoveri research across broad spectrum disciplin creativ practic need serv creativ brief consid contribut inform construct candid critiqu ground disciplinari framework concept method theori analys understand articul strength weak particular techniqu technolog creativ choic relat time qualiti cost understand dynam differ stakehold develop sustain workflow manag expect identifi need particular collabor form product team improv creativ outcom sustain strong collabor across evolv workflow commun negoti strateg respect across team within evolv workflow identifi new techniqu technolog approach reveal opportun need chang workflow order improv craft practic or innov contribut new knowledg exist research work product creativ a challeng test bed a theoret industri locat creativ brief
2329,extend creativ practic respond it establish challeng integr academ research disciplinari technolog method practic theori identifi opportun take respons develop refin craft technic practic interpret brief problem creativ critic irrespect it form listen interpret respond contribut critiqu work way are product solut base enabl progress creativ outcom describ analys critic collabor oper respons across differ layer an evolv workflow recognis understand respond the necessarili iter co depend evolv natur techniqu creativ process within workflow
2330,reflect your person profession experi defin research question particip effect team group process select evalu inform accuraci currenc relev the task hand synthesis complex idea argument rational research articl explor altern develop profession project manag plan investig research topic select integr appropri research methodolog carri engin project advanc academ studi commun comprehens project propos within written document
2331,identifi evalu domin environment load affect durabl perform concret structur identifi princip deterior mechan inher durabl issu associ variou structur compon a concret structur appli specif design life model to design structur compon first principl specifi variou type concret concret cover requir structur compar contrast design solut deriv first principl design requir relev australian standard AS 3600 AS 5100 AS 2159 AS 1379 prepar a durabl plan report cover the durabl design concret specif and key qualiti control measur beyond recommend current australian standard
2332,appli advanc techniqu nois reduct artifact remov biomed signal design analys implement analogu digit filter conform given specif develop model featur extract classif skill number biomed signal applic acquir theoret practic skill work laboratori build test basic signal imag process system in a group project further develop technic expertis teamwork research commun skill
2333,identifi key compon product market organis develop critic analys market plan tactic demonstr insight market servic softwar b2b transact ass impact technolog market practic activ critiqu the practic market emerg issu ethic environment sustain social chang demonstr skill the formal inform present idea strategi
2334,articul need cloud comput element cloud comput e busi e govern e bank e learn describ architectur differ type cloud servic iaa paa saa differ type virtual their industri use critic understand current issu cloud comput inform busi decis make creat cloud comput prototyp a cloud platform area a e busi e govern e bank e learn
2335,describ histor cultur origin current state complex sustain challeng the role inform system play identifi characteris solv sustain challeng work collabor understand resolv sustain challeng appli comput tool character explor a relev sustain issu research creat discus defend recommend complex multidimension sustain problem an IS perspect demonstr person understand critic sustain problem the role inform system allevi
2336,synthesis data analyt other techniqu appropri set rule indic intrus detect
2337,appli data analyt investig cybersecur dataset
2338,detect analys cyber attack use data analyt determin secur robust
2339,demonstr understand clearli commun key concept relev inform a data set
2340,design machin learn algorithm practic implement profession context
2341,appli basic data engin principl plan infrastructur strategi allow organis deriv valu their data
2342,implement machin learn project a busi environ
2343,compar contrast compon cloud comput infrastructur summaris current theori behind infrastructur servic iaa platform analys altern identifi xa0virtualis xa0and cloud comput technolog come togeth deliv sustain busi advantag design cloud infrastructur solut a small busi allow dynam scale applic deliveri servic level agreement sla effici way possibl compar core architectur technolog use within current cloud platform implement a small scale enterpris cloud platform given cost time technic busi requir ass limit busi risk cloud comput especi adopt public hybrid cloud deploy includ the sovereignti jurisdict secur implic the cloud
2344,analys 4G 5G mobil network term evolut architectur air interfac protocol procedur perform secur appli knowledg predict 4G 5G network perform compar contrast umt hspa lte lte advanc technolog use predict improv network perform perform lte network link plan comput check feasibl 4G 5G radio network oper evalu perform commerci 4G lte network confirm perform conform to 4G standard develop life long learn research skill undertak a comprehens studi an emerg 5G research topic effect present to the class
2345,design well structur program solut satisfi given softwar requir implement solut use swift program languag io develop environ independ explor utilis variou io framework api demonstr the fulli test softwar use io simul ipad iphon
2346,identifi nlp applic busi social context reflect their nlp skill develop critiqu nlp algorithm academ research paper design implement solut real world nlp problem
2347,character complex system identifi element suitabl develop abm simul system interact characterist design ass impact modif an exist complex system abm use reflect strategi enhanc student understand contribut model practic
2348,identifi engag stakehold problem analysi construct conceptu model design customis PM process
2349,explain complex system classifi accord their characterist explain role model simul the key step model a review case studi involv applic model complex system and analysi techniqu
2350,creat function model identifi technic contradict engin product problem develop conceptu solut technic contradict engin product problem
2351,explor polici context measur environment nois plan problem develop interpret nois impact manag local environ
2352,implement data mine project a busi environ
2353,appli data mine pattern discoveri analysi skill predict analyt data set
2354,appli pre process transform visualis busi data set
2355,appli machin learn algorithm practic implement profession context
2356,identifi understand microfluid principl the context the medic industri current research problem formul appli 3D cad model comput fluid dynam cfd analysi toward design medic relev microfluid devic critic analys commun disciplinari knowledg practic a wide rang audienc
2357,To understand concept molecular diagnost appli tool detect dna gene relev industri need To acquir advanc knowledg design construct diagnost devic a the pcr machin To develop expert knowledg the use cad design softwar To develop collabor skill work diver team deliv work prototyp
2358,identifi solv problem field medic addit manufactur use 3D cad softwar design medic relat product appli human physiolog biolog principl the design medic addit manufactur design understand the ethic principl associ medic addit manufactur
2359,identifi scope biomed engin it applic healthcar design biomed engin solut real life clinic problem commun idea find biomed engin verbal written form collabor gener biomed engin solut a complex biomed problem
2360,
2361,
2362,
2363,
2364,
2365,
2366,
2367,
2368,
2369,
2370,
2371,
2372,
2373,
2374,
2375,
2376,situat challeng problem an organis context appli design system think respond the problem appli technic skill collect analys data quantit qualit demonstr effect collabor commun skill conduct critic self review perform evalu
2377,
2378,analys busi technic context innov develop market innov solut use differ commun skill appropri sell innov concept relev stakehold e g board member busi angel ventur capitalist evalu one own entrepreneuri attribut motiv the context innov
2379,discus global issu they manifest student workplac design innov process action engag global issu appli technic approach engag global issu collabor guest speaker other student develop test respons reflect the process gener respons global issu
2380,commun insight a rang learn practic context philosophi emerg work trend knowledg system identifi profession develop need challeng design refin profession learn plan integr digit research literaci identifi evalu justifi document curat inform design process reflect your profession learn practic context provid respond and synthesis critic feedback foster peer learn
2381,develop research data manag plan critic evalu relev academ literatur demonstr social respons academ research commun research outcom effect
2382,
2383,
2384,
2385,
2386,
2387,design creat data visualis particular social context are appropri specif user design creat data visualis facilit discoveri present data driven stori
2388,design interact data visualis techniqu appli interact data visualis techniqu
2389,recognis compar rang standard data visualis techniqu Be abl appli rang standard data visualis techniqu
2390,appli key technolog process protocol support bim enabl design construct manag model base inform design construct oper commun capabl benefit bim open data exchang integr project deliveri lean construct project stakehold evalu organis bim capabl matur
2391,analys impact integr distribut energi resourc the control oper exist electr network design implement evalu sustain solut integr larg scale renew power grid develop simul model appli engin accept practic valid technic econom feasibl appli new technolog knowledg the context exist industri project evalu possibl improv
2392,propos valid sustain engin solut electr power or energi system problem commun discus peer solut possibl research find identifi role cost effect energi convers system sustain energi system futur smart grid
2393,appli mathemat tool associ transform theori analysi design power convert model real complex power electron system use hierarch approach be abl simplifi with practic assumpt analys design simul test power convert a control system both the time domain frequenc domain measur time frequenc domain characterist power convert use appropri laboratori equip
2394,identifi requir advanc electr energi convers system model analys advanc electr energi convers system design advanc control method energi convers system analys role cost effect energi convers system sustain energi system futur smart grid
2395,describ sustain microgrid challeng implement in commun design evalu new microgrid consid consum behaviour technic requir improv resili power suppli analys cost benefit microrgid technolog support low carbon power system oper energi effici oper evalu the design a current microgrid determin reliabl sustain possibl improv
2396,
2397,
2398,
2399,
2400,
2401,
2402,reduc real life interact conceptu mathemat statist comput model appli singl model mani differ problem appli mani model paradigm studi behaviour perform a given socio technic system design justifi potenti intervent improv behaviour perform a socio technic system reflect reason commun model outcom a way speak profession engin those work govern organis
2403,analys cultur social econom institut technic perspect opportun constraint present complex environ identifi appropri mechan tool expo the social environment impact their intervent complex system the appropri mechan deal these technic legal institut etc identifi use techniqu cope the uncertainti inher complex system commun understand system their manag
2404,identifi analys organis problem data collect analysi method design complex data analys their applic organis context identifi appli quantit tool techniqu support decis relat the design develop oper organis system e g logist retail util collabor make evid base decis consid interact among industri system depart measur the organis level impact flow those decis
2405,ass align busi strategi IS IT strategi organis demonstr abil achiev maintain competit advantag organis utilis new technolog trend design solut IS IT relat challeng technolog social safeti ethic etc organis
2406,
2407,
2408,
2409,follow project manag principl creat new piec softwar reflect project manag principl appli game develop domain combin design program artist skill group member form coher team reflect work complet to formul coher critiqu the work combin extern resourc appli to the exist project formul creat game is novel ha test user
2410,
2411,
2412,identifi aim research question address research topic choos appropri research methodolog method will address research question develop execut research project plan achiev identifi object analys interpret research result use appropri analysi tool commun a form appropri the research disciplin
2413,identifi aim research question address research topic choos appropri research methodolog method will address research question develop execut research project plan achiev identifi object analys interpret research result use appropri analysi tool commun a form appropri the research disciplin
2414,use human centr approach develop requir interact system model an implement a physic interact system emb sensor process sensor data effici effect support user experi a physic interact system implement ass sensori feedback interact prototyp commun capabl your design implement effect ass the usabl appropri an interact system studi use context
2415,analys biomed industri regul understand variou aspect health relat system product identifi standard mechan associ qualiti system evalu regulatori affair design process risk analysi analys regulatori environ within australia oversea present find a varieti audienc includ stakehold
2416,describ dope junction diod transistor their fabric semiconductor technolog investig broad principl sen transduct how sensor realis are fabric electron photon deconstruct critic analys microcompon fabric packag test perform failur analysi electron product model compon small system identifi model limit the context electron perform research appli approach type specif compon need design a specif iot system understand packag reliabl suppli chain cost
2417,
2418,design simul commun remot sen system space applic appli orbit principl propuls system commun remot sen theori the near earth space environ commun effect achiev collabor team deliver design project
2419,consolid integr knowledg skill gain previou subject appli initi unstructur game graphic relat problem formul each student consult an advis identifi knowledg compet have been suffici emphasis the student choic subject IT practic to date to reinforc develop through self direct learn defin substanti game graphic relat studi design task place in context carri to complet within specifi time to profession standard
2420,explor transform busi data analyt readi featur r npredict model design implement predict model predict unknown r nfutur event busi environ evalu deploy predict model busi product r nenviron
2421,ident express aw servic be use solv busi problem compar analysi and justif the select aw servic solv busi problem
2422,clearli defin industri problem appropri set object ass adapt recommend most suitabl methodolog guid industri project plan achiev defin object synthes rang tool techniqu order design develop creativ innov solut identifi industri problem construct written spoken visual commun accuraci clariti effect commun innov outcom critic evalu peer review reflect commun the learn process
2423,write custom program use python languag data analysi sourc data multipl sourc manipul data analysi visualis appli statist test data visualis techniqu analys data interpret result
2424,use R languag write custom program analys data manipul data analysi visualis use extens transfer approach appli data visualis analyt techniqu summaris analys dataset
2425,appli design think approach identifi real world problem offer solut appli technic skill integr concept program percept plan critic review self peer perform ensur continu improv oneself team demonstr effect commun document articul process experi system develop appli technic skill extract inform sensor includ spatial topolog semant to control a robot platform
2426,engag stakehold identifi problem appli design think respond a defin newli identifi problem appli technic skill develop model evalu design demonstr effect collabor conduct critic self peer review perform evalu gain overview the establish technolog associ industri robot the compon make a robot system gain understand the tradit principl oper robot motion system a convent use robot kinemat dynam frame refer or basic control strategi Be familiar trajectori plan control industri robot differ applic examin advanc topic robot deal collis avoid optim robot trajectori plan control
2427,adapt prototyp product servic meet busi end user requir test assumpt deliv intend busi outcom demonstr rang techniqu prototyp develop test provid construct feedback a collabor team ensur improv perform reflect iter learn process align profession develop
2428,
2429,design databas part an inform system appli softwar engin principl develop softwar meet organis need use profession tool methodolog system develop collabor other develop reflect skill knowledg learn futur career develop
2430,understand current cybersecur issu challeng the develop secur solut iot network design iot applic incorpor practic secur tool technolog develop implement secur solut use simul environ a contiki a team environ produc written technic document a project present result obtain mean experi
2431,analys current cybersecur issu challeng the develop secur solut mobil platform appli practic secur tool technolog design appropri solut specif mobil platform examin secur risk prevent fraud mobil system servic applic produc written technic document a project experi
2432,analys secur risk threat cloud cloud applic refer govern regul industri best practic design secur defenc mechan cloud applic encompass secur domain infrastructur platform applic data privaci implement secur mechan secur cloud applic minimis risk threat a cloud system servic
2433,commun insight a rang learn practic context philosophi technolog underpin disrupt work knowledg system identifi profession develop need challeng design refin profession learn plan integr digit research literaci identifi evalu justifi curat inform design process reflect your profession learn practic context provid respond and synthesis critic feedback foster peer learn
2434,compar contrast latest trend deep learn strategi tradit machin learn techniqu build train test basic convolut neural network real imag classif project use deep learn softwar tool explor state art techniqu applic build train test customis object detect system use deep cnn base techniqu collabor develop the analysi design implement solut real world comput vision problem
2435,design program simul implement softwar defin network applic differenti evalu softwar defin network architectur control environ applic program interfac platform use tool model softwar defin network use case scenario explain network function virtualis technolog applic benefit present project investig design implement technic lay audienc
2436,describ latest develop biomateri stem cell bioprint nanotechnolog use biomed polym identifi differ natur synthet biomed polym use vitro in vivo applic appli biomed polym research clinic applic utilis commun collabor skill work in academ industri environ
2437,
2438,
2439,
2440,characteris air blast load blast induc vibrat appli basic theori structur dynam calcul dynam materi strength section moment capac execut dynam analysi method design structur member blast load
2441,critiqu analys evalu usabl use inform technolog use well develop percept analyt skill design evalu usabl use digit system appli human centr design skill discus interact design human comput interact design think describ crucial process within human centr technolog design approach identifi exploit constraint resourc human activ bring technolog design use recognis rang approach techniqu tool method avail them design use usabl technolog
2442,ass financi perform technolog busi interpret metric analys health busi understand valu driver a technolog busi devi tactic influenc valu prepar financi forecast cash flow determin futur fund need a technolog project busi optimis cash flow a busi includ work capit manag understand differ sourc capit avail fund determin optim capit structur technolog busi calcul interpret return invest project invest valu a technolog project busi use a rang techniqu
2443,articul prepared particip an engin workplac document commun capabl contribut a workplac engag workplac learn
2444,independ identifi investig complex problem design conduct appropri experi other test undertak design an artefact analys interpret result data formul reliabl conclus identifi constraint uncertainti risk the system commun effect way appropri the disciplin audienc purpos
